# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Jul 13 07:17:05 2022
#
# User preference: *
#
# CONSTRAINT:  where (koi_disposition like '%FALSE%')
#
# COLUMN kepid:          KepID
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_fpflag_nt:  Not Transit-Like False Positive Flag
# COLUMN koi_fpflag_ss:  Stellar Eclipse False Positive Flag
# COLUMN koi_model_snr:  Transit Signal-to-Noise
# COLUMN koi_num_transits: Number of Transits
#
kepid,kepler_name,koi_disposition,koi_fpflag_nt,koi_fpflag_ss,koi_model_snr,koi_num_transits
6677267,,FALSE POSITIVE,0,1,245.20,429
7732791,,FALSE POSITIVE,0,1,140.00,505
5736801,,FALSE POSITIVE,1,0,7.00,168
8177798,,FALSE POSITIVE,0,1,419.00,246
10489521,,FALSE POSITIVE,0,1,1905.10,274
12643582,,FALSE POSITIVE,0,1,434.90,16
9328641,,FALSE POSITIVE,1,0,173.70,41
5991070,,FALSE POSITIVE,1,0,13.30,1434
3757778,,FALSE POSITIVE,0,1,1701.10,26
11875511,,FALSE POSITIVE,0,1,205.40,20
6233466,,FALSE POSITIVE,0,1,978.20,48
11249624,,FALSE POSITIVE,0,1,1649.50,20
6426592,,FALSE POSITIVE,0,1,1500.70,0
8491745,,FALSE POSITIVE,0,1,3433.70,12
3970117,,FALSE POSITIVE,0,1,2084.30,10
11147814,,FALSE POSITIVE,0,1,2279.10,15
8892720,,FALSE POSITIVE,0,1,1421.70,20
6032920,,FALSE POSITIVE,1,0,4.80,121
9468382,,FALSE POSITIVE,0,1,51.30,127
6145201,,FALSE POSITIVE,0,1,18.20,57
5986209,,FALSE POSITIVE,0,1,1221.20,0
9226339,,FALSE POSITIVE,0,0,13.40,63
6525209,,FALSE POSITIVE,0,1,3625.50,17
5534965,,FALSE POSITIVE,0,1,2804.30,6
5512513,,FALSE POSITIVE,0,1,,1334
9965206,,FALSE POSITIVE,0,1,1870.00,56
4247023,,FALSE POSITIVE,0,1,804.00,
4848423,,FALSE POSITIVE,0,1,2624.00,320
11403216,,FALSE POSITIVE,0,1,446.10,279
5774375,,FALSE POSITIVE,0,1,672.70,672
8263752,,FALSE POSITIVE,1,1,102.90,125
8263752,,FALSE POSITIVE,0,1,100.40,123
4164393,,FALSE POSITIVE,0,1,2070.30,21
5513861,,FALSE POSITIVE,0,1,2158.50,1378
9948002,,FALSE POSITIVE,0,1,3573.10,13
5264304,,FALSE POSITIVE,0,1,1184.80,10
10960995,,FALSE POSITIVE,0,1,421.60,731
9592575,,FALSE POSITIVE,0,1,1471.60,435
7898576,,FALSE POSITIVE,1,0,2441.70,21
5806800,,FALSE POSITIVE,0,0,9.40,11
11671429,,FALSE POSITIVE,0,1,1374.00,13
5392897,,FALSE POSITIVE,0,1,2261.90,26
5282049,,FALSE POSITIVE,1,1,,148
6023859,,FALSE POSITIVE,0,1,541.30,25
5471289,,FALSE POSITIVE,1,0,63.70,112
9783760,,FALSE POSITIVE,0,1,296.00,12
9528430,,FALSE POSITIVE,0,1,3571.60,15
5529552,,FALSE POSITIVE,1,0,12.90,1762
8882847,,FALSE POSITIVE,0,0,15.90,30
9773869,,FALSE POSITIVE,0,1,359.70,52
6707942,,FALSE POSITIVE,0,1,1109.20,73
5023948,,FALSE POSITIVE,0,1,1833.70,380
5113053,,FALSE POSITIVE,0,1,1909.20,0
5817957,,FALSE POSITIVE,0,1,22.80,4
4743508,,FALSE POSITIVE,0,1,159.30,585
11519134,,FALSE POSITIVE,0,1,656.50,23
8552719,,FALSE POSITIVE,1,0,56.60,824
12164634,,FALSE POSITIVE,0,1,169.50,16
5193077,,FALSE POSITIVE,0,1,13.60,48
10068919,,FALSE POSITIVE,0,1,163.60,29
7353970,,FALSE POSITIVE,0,1,464.20,8
12316447,,FALSE POSITIVE,0,1,1731.40,0
5823557,,FALSE POSITIVE,0,0,10.80,562
10491554,,FALSE POSITIVE,0,1,305.20,26
9785454,,FALSE POSITIVE,0,1,1759.10,8
7136958,,FALSE POSITIVE,0,1,1268.80,42
1995732,,FALSE POSITIVE,0,1,1246.30,18
6069674,,FALSE POSITIVE,1,0,8.50,3
8356054,,FALSE POSITIVE,0,1,1524.80,0
5653795,,FALSE POSITIVE,1,0,7.00,7
8635938,,FALSE POSITIVE,0,1,26.10,31
10464666,,FALSE POSITIVE,0,1,1241.00,10
5024292,,FALSE POSITIVE,0,1,1526.20,150
4659255,,FALSE POSITIVE,0,1,1411.30,7
8263746,,FALSE POSITIVE,0,1,469.50,0
3428468,,FALSE POSITIVE,0,1,1179.70,13
7115291,,FALSE POSITIVE,0,1,1238.80,23
9907505,,FALSE POSITIVE,0,1,1274.30,23
6369845,,FALSE POSITIVE,0,0,14.40,48
9230021,,FALSE POSITIVE,1,0,8.80,
3662838,,FALSE POSITIVE,1,1,,
5471688,,FALSE POSITIVE,1,0,9.40,96
5471688,,FALSE POSITIVE,0,0,16.40,741
5130740,,FALSE POSITIVE,0,1,1081.70,5
9892471,,FALSE POSITIVE,0,1,1320.50,158
2019076,,FALSE POSITIVE,0,1,728.80,342
5879448,,FALSE POSITIVE,0,1,15.30,3
7376490,,FALSE POSITIVE,0,1,287.60,228
11968513,,FALSE POSITIVE,1,0,444.70,1088
7866921,,FALSE POSITIVE,0,1,1018.40,13
6113752,,FALSE POSITIVE,1,0,12.70,3
3098197,,FALSE POSITIVE,0,1,236.20,45
7045605,,FALSE POSITIVE,1,0,14.00,4
7877818,,FALSE POSITIVE,1,0,81.10,144
5636642,,FALSE POSITIVE,0,1,374.50,662
6515722,,FALSE POSITIVE,1,0,26.90,532
6679504,,FALSE POSITIVE,1,0,9.40,1630
5560831,,FALSE POSITIVE,1,0,587.90,897
5305404,,FALSE POSITIVE,1,0,94.70,7
5473535,,FALSE POSITIVE,0,1,33.40,802
12106934,,FALSE POSITIVE,0,1,56.30,82
6222898,,FALSE POSITIVE,0,1,14.40,175
3955866,,FALSE POSITIVE,0,0,78.30,
11200767,,FALSE POSITIVE,0,1,160.60,545
8589731,,FALSE POSITIVE,0,1,286.70,303
4356766,,FALSE POSITIVE,0,1,221.10,656
2167890,,FALSE POSITIVE,0,1,79.80,111
4935914,,FALSE POSITIVE,0,1,190.70,71
11303811,,FALSE POSITIVE,1,0,31.80,668
2437783,,FALSE POSITIVE,0,1,84.30,44
12062660,,FALSE POSITIVE,0,1,374.60,211
9777087,,FALSE POSITIVE,1,0,100.50,31
5956776,,FALSE POSITIVE,1,0,229.60,1386
8883727,,FALSE POSITIVE,0,1,73.40,532
6516874,,FALSE POSITIVE,1,0,251.60,1242
9161118,,FALSE POSITIVE,0,1,311.70,880
3556229,,FALSE POSITIVE,0,1,716.60,557
11911580,,FALSE POSITIVE,0,1,26.50,4
10583225,,FALSE POSITIVE,0,1,35.40,501
5215251,,FALSE POSITIVE,0,1,100.50,451
10383696,,FALSE POSITIVE,0,1,483.90,74
9777090,,FALSE POSITIVE,0,1,268.70,16
11455484,,FALSE POSITIVE,0,1,316.10,104
2446623,,FALSE POSITIVE,0,1,320.60,8
9596089,,FALSE POSITIVE,0,1,197.60,4
5738506,,FALSE POSITIVE,1,0,314.90,0
9777087,,FALSE POSITIVE,0,0,10.10,10
4247807,,FALSE POSITIVE,0,1,445.80,554
7700590,,FALSE POSITIVE,0,1,273.50,760
9053086,,FALSE POSITIVE,0,1,353.00,485
5467113,,FALSE POSITIVE,0,1,829.10,278
8240123,,FALSE POSITIVE,0,1,132.50,492
5114623,,FALSE POSITIVE,0,1,60.00,
5114623,,FALSE POSITIVE,1,1,,
10031907,,FALSE POSITIVE,0,1,107.80,126
5480736,,FALSE POSITIVE,0,1,17.90,155
8487748,,FALSE POSITIVE,0,1,70.00,1261
9892856,,FALSE POSITIVE,0,1,63.90,553
7137213,,FALSE POSITIVE,0,1,23.10,46
6795089,,FALSE POSITIVE,1,0,8.80,6
3340313,,FALSE POSITIVE,0,1,510.80,20
5021174,,FALSE POSITIVE,0,1,483.90,0
6314185,,FALSE POSITIVE,0,1,159.30,939
8620561,,FALSE POSITIVE,0,1,534.00,998
8937019,,FALSE POSITIVE,0,1,169.40,112
9896435,,FALSE POSITIVE,0,1,380.60,26
10352938,,FALSE POSITIVE,0,1,94.50,69
10676927,,FALSE POSITIVE,0,1,178.50,428
5649836,,FALSE POSITIVE,0,1,1490.30,1311
7620660,,FALSE POSITIVE,0,1,50.70,214
3836399,,FALSE POSITIVE,0,1,87.20,866
10491062,,FALSE POSITIVE,0,0,56.20,399
4058881,,FALSE POSITIVE,0,0,18.90,350
8621353,,FALSE POSITIVE,0,1,437.20,56
9394601,,FALSE POSITIVE,0,1,1338.10,1293
8494410,,FALSE POSITIVE,0,1,413.80,7
6863161,,FALSE POSITIVE,1,0,193.00,87
7840035,,FALSE POSITIVE,0,1,137.60,46
8543279,,FALSE POSITIVE,0,1,177.00,146
8047283,,FALSE POSITIVE,0,1,205.10,1463
7090867,,FALSE POSITIVE,1,0,13.80,4
7612691,,FALSE POSITIVE,1,0,107.00,327
9761573,,FALSE POSITIVE,0,1,66.40,12
8042789,,FALSE POSITIVE,0,1,68.50,288
10095484,,FALSE POSITIVE,0,1,120.80,1578
5467102,,FALSE POSITIVE,0,1,488.60,402
6780367,,FALSE POSITIVE,1,0,9.10,8
5471496,,FALSE POSITIVE,1,0,113.10,112
4544620,,FALSE POSITIVE,0,1,78.30,599
6863187,,FALSE POSITIVE,1,0,11.10,579
9719636,,FALSE POSITIVE,0,1,192.40,185
2452440,,FALSE POSITIVE,0,1,404.90,78
5020034,,FALSE POSITIVE,0,1,347.30,284
6974867,,FALSE POSITIVE,1,0,20.80,1503
3114667,,FALSE POSITIVE,0,1,691.20,0
12109845,,FALSE POSITIVE,0,1,620.80,507
3954227,,FALSE POSITIVE,1,0,285.20,1907
8651551,,FALSE POSITIVE,0,1,298.60,745
7115550,,FALSE POSITIVE,0,1,23.80,2372
9532637,,FALSE POSITIVE,1,0,806.50,0
5305451,,FALSE POSITIVE,1,0,54.70,6
7174349,,FALSE POSITIVE,0,1,88.60,417
11824218,,FALSE POSITIVE,0,1,38.20,79
11667548,,FALSE POSITIVE,0,0,110.90,1568
8868649,,FALSE POSITIVE,1,0,93.00,307
9715939,,FALSE POSITIVE,0,1,453.00,56
4751083,,FALSE POSITIVE,0,1,175.60,97
4751083,,FALSE POSITIVE,1,1,,
5903301,,FALSE POSITIVE,0,1,552.80,1051
7695087,,FALSE POSITIVE,0,1,150.90,283
6200709,,FALSE POSITIVE,0,1,145.70,172
7013923,,FALSE POSITIVE,0,0,9.60,469
5360082,,FALSE POSITIVE,0,1,221.40,118
6543683,,FALSE POSITIVE,0,1,309.10,1136
10555365,,FALSE POSITIVE,0,1,118.10,74
5481426,,FALSE POSITIVE,0,1,195.30,264
7983756,,FALSE POSITIVE,0,1,58.10,253
7289165,,FALSE POSITIVE,0,1,37.80,255
8949316,,FALSE POSITIVE,0,1,236.80,144
8912730,,FALSE POSITIVE,1,0,38.20,120
9784230,,FALSE POSITIVE,1,0,453.90,545
11466960,,FALSE POSITIVE,0,0,8.50,1924
3124420,,FALSE POSITIVE,0,1,437.10,659
4649440,,FALSE POSITIVE,0,1,38.40,67
2437488,,FALSE POSITIVE,0,1,41.90,186
10083623,,FALSE POSITIVE,0,1,93.80,886
8043052,,FALSE POSITIVE,0,1,42.60,596
5435816,,FALSE POSITIVE,0,1,293.80,7
8559589,,FALSE POSITIVE,0,1,224.50,6
4372765,,FALSE POSITIVE,0,1,206.30,30
10268903,,FALSE POSITIVE,0,1,,562
7017437,,FALSE POSITIVE,1,0,8.30,31
7220320,,FALSE POSITIVE,0,1,510.00,824
9291378,,FALSE POSITIVE,0,1,193.40,302
4949524,,FALSE POSITIVE,0,0,129.30,1087
2697935,,FALSE POSITIVE,0,1,171.50,31
6531143,,FALSE POSITIVE,1,0,7.10,59
3550434,,FALSE POSITIVE,0,1,46.10,1123
2558370,,FALSE POSITIVE,0,1,263.10,1136
5397166,,FALSE POSITIVE,0,1,36.30,746
7024530,,FALSE POSITIVE,0,1,57.70,9
5015459,,FALSE POSITIVE,0,1,34.50,6
1433980,,FALSE POSITIVE,0,1,1207.60,389
2438490,,FALSE POSITIVE,0,1,124.60,101
3838496,,FALSE POSITIVE,0,1,541.70,210
6470521,,FALSE POSITIVE,0,1,289.10,645
2449090,,FALSE POSITIVE,0,1,537.20,123
5652260,,FALSE POSITIVE,0,1,286.40,140
2569494,,FALSE POSITIVE,0,1,174.40,281
12405950,,FALSE POSITIVE,0,1,163.50,267
5206233,,FALSE POSITIVE,0,1,83.50,180
7031066,,FALSE POSITIVE,1,0,25.10,2366
6775985,,FALSE POSITIVE,0,1,106.00,4
11357192,,FALSE POSITIVE,0,1,126.90,5
9533489,,FALSE POSITIVE,0,1,56.80,6
11825057,,FALSE POSITIVE,1,0,1069.50,0
12306699,,FALSE POSITIVE,0,1,45.50,418
9692336,,FALSE POSITIVE,1,0,1571.60,0
9641008,,FALSE POSITIVE,0,1,89.20,616
8588377,,FALSE POSITIVE,0,1,21.50,1351
3644601,,FALSE POSITIVE,1,0,35.30,4
8781480,,FALSE POSITIVE,0,1,16.60,24
6783732,,FALSE POSITIVE,0,0,12.00,1857
11607176,,FALSE POSITIVE,1,0,68.20,413
10661718,,FALSE POSITIVE,0,1,94.70,1091
6470516,,FALSE POSITIVE,0,1,1585.20,0
7770471,,FALSE POSITIVE,1,0,1837.90,0
5130380,,FALSE POSITIVE,0,1,449.10,30
6314173,,FALSE POSITIVE,0,1,599.80,0
5688997,,FALSE POSITIVE,0,1,114.80,4
7031340,,FALSE POSITIVE,1,0,14.90,2358
4073730,,FALSE POSITIVE,1,0,103.30,350
2854948,,FALSE POSITIVE,0,1,224.00,776
3644601,,FALSE POSITIVE,1,0,27.10,8
8459354,,FALSE POSITIVE,1,0,22.10,24
10259029,,FALSE POSITIVE,0,1,631.50,92
8299947,,FALSE POSITIVE,0,1,508.40,235
3335813,,FALSE POSITIVE,0,1,257.40,360
11858741,,FALSE POSITIVE,0,1,324.00,349
6363494,,FALSE POSITIVE,0,1,1413.90,186
2576107,,FALSE POSITIVE,0,1,216.10,7
9532421,,FALSE POSITIVE,0,1,82.00,137
6936966,,FALSE POSITIVE,0,0,7.70,35
5653849,,FALSE POSITIVE,0,1,201.90,12
2437060,,FALSE POSITIVE,0,1,197.00,164
8127648,,FALSE POSITIVE,0,1,262.20,607
11564013,,FALSE POSITIVE,0,1,44.90,648
9405541,,FALSE POSITIVE,0,1,60.70,114
8906045,,FALSE POSITIVE,1,0,261.10,573
7031638,,FALSE POSITIVE,0,1,11.10,1187
7296094,,FALSE POSITIVE,0,1,239.60,702
12009347,,FALSE POSITIVE,0,1,23.80,244
4037163,,FALSE POSITIVE,1,0,317.10,978
5535890,,FALSE POSITIVE,0,1,38.30,414
5215980,,FALSE POSITIVE,0,1,304.20,458
9178185,,FALSE POSITIVE,0,1,39.90,448
6290382,,FALSE POSITIVE,0,1,17.50,216
3327992,,FALSE POSITIVE,0,1,153.30,537
5649206,,FALSE POSITIVE,0,1,1037.30,256
5193384,,FALSE POSITIVE,0,1,101.90,0
5181804,,FALSE POSITIVE,0,1,247.20,143
10491544,,FALSE POSITIVE,0,1,208.60,47
4937143,,FALSE POSITIVE,0,1,236.60,25
8719324,,FALSE POSITIVE,1,0,,132
11241814,,FALSE POSITIVE,0,1,227.50,6
5036537,,FALSE POSITIVE,0,1,174.90,1074
9837083,,FALSE POSITIVE,0,1,867.80,1680
7031726,,FALSE POSITIVE,0,1,40.40,2371
3338660,,FALSE POSITIVE,0,1,1513.70,422
3338674,,FALSE POSITIVE,0,1,223.10,725
5546277,,FALSE POSITIVE,0,1,29.00,143
8258160,,FALSE POSITIVE,0,1,78.40,25
9752982,,FALSE POSITIVE,1,0,47.60,1865
4666008,,FALSE POSITIVE,0,1,87.90,475
8430105,,FALSE POSITIVE,1,0,619.60,23
8052474,,FALSE POSITIVE,0,1,844.70,6
3534118,,FALSE POSITIVE,0,1,535.10,8
3534118,,FALSE POSITIVE,1,1,,8
2441161,,FALSE POSITIVE,0,1,298.70,285
3231120,,FALSE POSITIVE,0,1,448.00,162
12216706,,FALSE POSITIVE,0,1,563.00,235
12216706,,FALSE POSITIVE,1,1,,
10735331,,FALSE POSITIVE,0,1,370.90,7
7763269,,FALSE POSITIVE,0,1,108.20,15
5471606,,FALSE POSITIVE,1,0,209.20,1399
11200405,,FALSE POSITIVE,0,1,131.00,136
5475736,,FALSE POSITIVE,0,1,160.20,445
9049673,,FALSE POSITIVE,0,1,218.70,861
7031898,,FALSE POSITIVE,0,0,9.40,2368
9593759,,FALSE POSITIVE,0,1,92.40,200
5020044,,FALSE POSITIVE,0,1,195.70,507
11560037,,FALSE POSITIVE,0,1,86.10,1825
11911561,,FALSE POSITIVE,0,1,43.80,72
6547322,,FALSE POSITIVE,0,0,10.30,903
9159265,,FALSE POSITIVE,0,1,67.00,448
5816806,,FALSE POSITIVE,0,1,508.60,353
6531496,,FALSE POSITIVE,0,1,834.30,44
9661869,,FALSE POSITIVE,0,1,526.60,22
3097352,,FALSE POSITIVE,0,1,352.30,153
6066379,,FALSE POSITIVE,0,1,904.00,479
3459199,,FALSE POSITIVE,0,1,76.70,681
6973796,,FALSE POSITIVE,0,1,102.40,10
12023089,,FALSE POSITIVE,0,1,164.70,1814
6286155,,FALSE POSITIVE,0,1,71.20,90
7831363,,FALSE POSITIVE,0,1,39.30,32
4663185,,FALSE POSITIVE,0,0,76.30,19
5305471,,FALSE POSITIVE,1,0,84.10,7
5560830,,FALSE POSITIVE,1,0,157.10,1545
8211824,,FALSE POSITIVE,0,1,89.70,
5980800,,FALSE POSITIVE,0,1,164.50,
9592850,,FALSE POSITIVE,0,1,241.00,443
6227560,,FALSE POSITIVE,0,1,83.10,472
5866104,,FALSE POSITIVE,0,1,204.90,19
8256044,,FALSE POSITIVE,0,1,639.80,40
8780968,,FALSE POSITIVE,0,1,1215.20,302
6960446,,FALSE POSITIVE,0,1,250.90,127
8264097,,FALSE POSITIVE,0,1,274.20,213
9674592,,FALSE POSITIVE,1,0,143.20,165
9674592,,FALSE POSITIVE,1,0,,167
10879213,,FALSE POSITIVE,0,1,334.30,0
5650314,,FALSE POSITIVE,0,0,284.00,1064
6962901,,FALSE POSITIVE,0,1,94.50,1373
8302302,,FALSE POSITIVE,0,1,551.70,1012
10581918,,FALSE POSITIVE,1,0,463.40,552
3851949,,FALSE POSITIVE,0,1,751.10,26
9097892,,FALSE POSITIVE,0,1,118.60,798
4579313,,FALSE POSITIVE,0,1,42.20,512
11614528,,FALSE POSITIVE,0,0,37.40,603
8848288,,FALSE POSITIVE,0,1,103.60,239
6590307,,FALSE POSITIVE,0,0,9.70,981
5308419,,FALSE POSITIVE,0,1,32.00,1079
6312521,,FALSE POSITIVE,0,1,367.30,521
4579321,,FALSE POSITIVE,0,1,243.20,285
1575690,,FALSE POSITIVE,0,1,129.50,1007
4386047,,FALSE POSITIVE,0,1,617.70,150
5103998,,FALSE POSITIVE,0,1,100.40,9
9655858,,FALSE POSITIVE,0,1,154.00,30
10275880,,FALSE POSITIVE,0,1,366.40,143
2166200,,FALSE POSITIVE,0,1,177.90,76
3547315,,FALSE POSITIVE,0,1,231.70,1214
6933781,,FALSE POSITIVE,0,1,90.40,11
6148271,,FALSE POSITIVE,0,0,123.10,52
5386904,,FALSE POSITIVE,0,0,81.60,19
2997178,,FALSE POSITIVE,0,0,71.90,229
8956206,,FALSE POSITIVE,0,0,12.60,12
8260198,,FALSE POSITIVE,0,1,67.30,1399
10733174,,FALSE POSITIVE,0,1,38.70,5
8564976,,FALSE POSITIVE,0,1,98.90,9
7910148,,FALSE POSITIVE,0,1,254.80,317
12459731,,FALSE POSITIVE,0,1,472.30,42
4678875,,FALSE POSITIVE,0,1,3176.90,0
7812175,,FALSE POSITIVE,0,1,247.00,35
7708193,,FALSE POSITIVE,0,1,855.40,80
5478083,,FALSE POSITIVE,0,0,252.40,41
10857342,,FALSE POSITIVE,0,1,1598.30,0
5215700,,FALSE POSITIVE,0,1,2065.80,1731
8780959,,FALSE POSITIVE,0,1,262.40,519
5565486,,FALSE POSITIVE,0,1,1475.40,808
8453214,,FALSE POSITIVE,0,1,74.10,201
8556077,,FALSE POSITIVE,0,0,43.10,371
7757698,,FALSE POSITIVE,1,0,9.90,3
8625821,,FALSE POSITIVE,0,1,38.90,31
8652999,,FALSE POSITIVE,0,0,26.10,87
12164770,,FALSE POSITIVE,0,0,69.40,518
9541322,,FALSE POSITIVE,0,0,20.70,112
10470616,,FALSE POSITIVE,0,0,9.20,324
10362031,,FALSE POSITIVE,0,0,19.20,332
6373680,,FALSE POSITIVE,0,0,13.20,459
10963242,,FALSE POSITIVE,0,0,,
9150827,,FALSE POSITIVE,0,0,,
9957351,,FALSE POSITIVE,1,0,273.80,272
5385575,,FALSE POSITIVE,1,0,58.80,112
5385697,,FALSE POSITIVE,1,0,55.70,112
5385697,,FALSE POSITIVE,1,0,47.80,114
8823833,,FALSE POSITIVE,0,1,41.90,893
5015913,,FALSE POSITIVE,0,1,277.90,903
5103942,,FALSE POSITIVE,0,1,28.80,103
8678664,,FALSE POSITIVE,0,1,268.50,85
8892721,,FALSE POSITIVE,0,0,70.50,20
9042357,,FALSE POSITIVE,0,1,29.90,84
9115681,,FALSE POSITIVE,0,0,18.30,724
10481045,,FALSE POSITIVE,0,0,16.00,526
8107034,,FALSE POSITIVE,0,0,8.70,
3962751,,FALSE POSITIVE,0,0,,
8582291,,FALSE POSITIVE,0,0,22.10,543
5110683,,FALSE POSITIVE,0,0,,
7967861,,FALSE POSITIVE,0,0,6.70,
8179325,,FALSE POSITIVE,0,0,30.10,365
5475494,,FALSE POSITIVE,0,1,27.20,1818
9412445,,FALSE POSITIVE,0,0,35.50,265
7866914,,FALSE POSITIVE,0,1,23.80,
6057684,,FALSE POSITIVE,0,1,58.40,2465
5271608,,FALSE POSITIVE,0,0,20.70,456
5357470,,FALSE POSITIVE,0,1,27.10,612
5443775,,FALSE POSITIVE,0,0,66.70,407
5527172,,FALSE POSITIVE,0,1,339.20,209
7386391,,FALSE POSITIVE,0,0,11.40,27
5529643,,FALSE POSITIVE,0,1,73.00,1761
9366989,,FALSE POSITIVE,0,1,99.20,1098
9468717,,FALSE POSITIVE,0,1,36.60,183
9528420,,FALSE POSITIVE,0,1,607.20,282
9529744,,FALSE POSITIVE,1,0,147.10,558
9674608,,FALSE POSITIVE,0,1,20.00,448
8495415,,FALSE POSITIVE,0,0,23.30,506
10341905,,FALSE POSITIVE,0,0,49.10,1441
10336927,,FALSE POSITIVE,0,0,,
12115188,,FALSE POSITIVE,0,1,57.20,1352
9850957,,FALSE POSITIVE,0,0,20.20,128
12470954,,FALSE POSITIVE,0,0,,
11568224,,FALSE POSITIVE,1,0,70.60,1535
7938883,,FALSE POSITIVE,1,0,628.20,0
4544571,,FALSE POSITIVE,0,1,194.90,520
3245661,,FALSE POSITIVE,0,1,195.60,1223
5618071,,FALSE POSITIVE,0,0,7.80,
6312534,,FALSE POSITIVE,0,1,153.10,892
6470917,,FALSE POSITIVE,0,0,18.80,900
7431709,,FALSE POSITIVE,0,1,10.20,2335
6611330,,FALSE POSITIVE,0,1,86.80,30
6699368,,FALSE POSITIVE,0,0,43.00,363
9973855,,FALSE POSITIVE,0,0,35.50,363
10019399,,FALSE POSITIVE,0,1,124.90,114
7841368,,FALSE POSITIVE,0,0,8.30,53
10031707,,FALSE POSITIVE,0,1,47.50,122
10092312,,FALSE POSITIVE,0,1,39.10,233
10407054,,FALSE POSITIVE,0,0,43.20,1441
10880007,,FALSE POSITIVE,0,0,,
8418129,,FALSE POSITIVE,0,0,,
6525185,,FALSE POSITIVE,0,0,21.00,785
10812504,,FALSE POSITIVE,0,0,21.90,14
8107115,,FALSE POSITIVE,0,0,6.50,
10663411,,FALSE POSITIVE,0,0,6.90,
10090219,,FALSE POSITIVE,0,1,45.30,476
9899217,,FALSE POSITIVE,0,1,35.30,1007
6750902,,FALSE POSITIVE,0,1,49.10,1425
5895588,,FALSE POSITIVE,0,0,17.10,1333
6891366,,FALSE POSITIVE,0,1,38.00,766
7448023,,FALSE POSITIVE,0,0,12.90,2305
6891637,,FALSE POSITIVE,0,0,32.50,748
6975615,,FALSE POSITIVE,0,0,25.30,648
7137725,,FALSE POSITIVE,0,0,42.10,599
10230571,,FALSE POSITIVE,0,0,,
10294613,,FALSE POSITIVE,0,1,108.20,573
7879648,,FALSE POSITIVE,0,1,11.30,1314
10491044,,FALSE POSITIVE,0,0,19.30,491
10614012,,FALSE POSITIVE,0,1,284.30,8
10616415,,FALSE POSITIVE,0,1,45.70,475
6525193,,FALSE POSITIVE,0,0,19.90,784
6866251,,FALSE POSITIVE,0,0,10.30,
7117710,,FALSE POSITIVE,1,0,14.10,2368
5303557,,FALSE POSITIVE,0,0,89.90,260
10227863,,FALSE POSITIVE,1,0,44.50,213
7281668,,FALSE POSITIVE,0,0,23.30,2367
9602562,,FALSE POSITIVE,0,0,23.10,305
10668665,,FALSE POSITIVE,0,1,19.30,116
10407020,,FALSE POSITIVE,0,0,49.50,1440
7380829,,FALSE POSITIVE,1,0,83.10,426
7470491,,FALSE POSITIVE,0,0,5.10,1485
7768952,,FALSE POSITIVE,0,1,21.30,59
8162790,,FALSE POSITIVE,0,0,36.80,113
9655129,,FALSE POSITIVE,0,1,56.50,491
9899483,,FALSE POSITIVE,0,1,77.10,1007
7882360,,FALSE POSITIVE,0,0,9.30,3
10965740,,FALSE POSITIVE,0,1,38.10,50
11285136,,FALSE POSITIVE,0,1,52.90,430
11298815,,FALSE POSITIVE,0,0,40.10,229
11342573,,FALSE POSITIVE,0,1,701.10,12
4479633,,FALSE POSITIVE,0,0,21.40,1129
4952341,,FALSE POSITIVE,0,1,27.90,753
8176019,,FALSE POSITIVE,0,0,,
5385491,,FALSE POSITIVE,1,0,43.00,114
5551504,,FALSE POSITIVE,0,0,11.10,1108
6421503,,FALSE POSITIVE,0,0,38.90,482
7538434,,FALSE POSITIVE,1,0,11.50,4
10487119,,FALSE POSITIVE,0,1,658.30,131
10621666,,FALSE POSITIVE,0,1,24.80,411
10747439,,FALSE POSITIVE,0,0,83.50,229
10749128,,FALSE POSITIVE,0,0,6.40,
10813841,,FALSE POSITIVE,0,0,19.00,142
10879656,,FALSE POSITIVE,0,1,23.50,1466
12691412,,FALSE POSITIVE,0,0,34.40,84
5024482,,FALSE POSITIVE,0,0,14.30,700
8175131,,FALSE POSITIVE,0,0,38.00,266
7177766,,FALSE POSITIVE,1,0,19.80,1740
5513897,,FALSE POSITIVE,0,1,34.00,1376
10664416,,FALSE POSITIVE,0,1,214.50,56
11495766,,FALSE POSITIVE,0,0,11.80,
7282154,,FALSE POSITIVE,1,0,8.30,2009
3228988,,FALSE POSITIVE,0,1,31.20,1833
2970804,,FALSE POSITIVE,0,1,136.60,1952
7552701,,FALSE POSITIVE,0,0,26.50,1015
7418173,,FALSE POSITIVE,0,1,141.00,1716
3228804,,FALSE POSITIVE,0,1,49.10,1831
11045383,,FALSE POSITIVE,0,1,185.20,26
11391667,,FALSE POSITIVE,0,1,954.20,1969
11392017,,FALSE POSITIVE,0,0,23.50,434
3446451,,FALSE POSITIVE,0,1,61.30,1035
6603756,,FALSE POSITIVE,0,1,153.00,258
8460600,,FALSE POSITIVE,0,1,1343.20,212
12121470,,FALSE POSITIVE,0,0,23.10,710
3327993,,FALSE POSITIVE,0,0,28.90,635
5467124,,FALSE POSITIVE,0,1,83.90,469
7906739,,FALSE POSITIVE,0,1,27.50,94
2860114,,FALSE POSITIVE,0,0,46.20,1428
